brand,price,processor brand,processor number,processor year,processor clock speed,processor core count,SSD,drive capacity,RAM,GPU memory,screen size,pixel count,weight,speakers,touchscreen,microphone,webcam
DELL,70890,Intel,5,2020.0,2.4,4.0,True,512.0,8,,14,2073600.0,1.56,True,True,True,True
ASUS,109990,Intel,7,2020.0,2.3,8.0,True,1024.0,8,4.0,15.6,2073600.0,2.3,True,True,True,True
MSI,55490,Intel,5,2019.0,2.5,,False,1024.0,8,4.0,15.6,2073600.0,1.86,True,True,True,True
DELL,75090,Intel,5,2019.0,2.4,4.0,True,512.0,16,4.0,15.6,2073600.0,2.4,True,True,True,True
DELL,76990,Intel,5,2019.0,2.4,4.0,True,512.0,16,4.0,15.6,2073600.0,2.4,True,True,True,True
ASUS,109990,AMD,9,,3.1,8.0,True,1024.0,16,4.0,13.4,2304000.0,1.3,True,True,True,True
ASUS,78990,Intel,5,2020.0,2.7,6.0,True,1024.0,8,4.0,17.3,2073600.0,2.6,True,True,True,True
DELL,65990,Intel,5,2019.0,2.4,4.0,True,512.0,8,4.0,15.6,2073600.0,2.4,True,True,True,True
MSI,128990,Intel,7,2020.0,5,,True,1024.0,16,6.0,15.6,2073600.0,1.7,True,True,True,True
HP,36990,Intel,3,2019.0,2.1,2.0,False,1024.0,8,,15.6,2073600.0,1.76,True,True,True,True
Lenovo,58990,Intel,5,2020.0,2.4,4.0,True,256.0,8,2.0,15.6,2073600.0,1.66,True,True,True,True
Lenovo,66990,Intel,5,2020.0,2.4,4.0,True,512.0,16,2.0,15.6,2073600.0,1.66,True,True,True,True
DELL,37126,Intel,3,2019.0,1.2,2.0,True,256.0,4,,14,2073600.0,1.58,True,True,True,True
HP,61990,AMD,5,,3.0,6.0,True,512.0,8,4.0,15.6,2073600.0,1.98,True,True,True,True
DELL,69490,AMD,5,,2.4,6.0,True,512.0,8,,14,2073600.0,1.56,True,True,True,True
DELL,79990,Intel,5,2020.0,2.4,4.0,True,512.0,8,2.0,14,2073600.0,1.56,True,True,True,True
Lenovo,51499,Intel,3,2020.0,3.0,2.0,True,256.0,8,,14,2073600.0,1.41,True,True,True,True
Lenovo,61990,Intel,5,2020.0,2.4,4.0,True,512.0,16,,15.6,2073600.0,1.66,True,True,True,True
MSI,69990,Intel,5,2019.0,2.5,6.0,True,512.0,16,6.0,15.6,2073600.0,1.86,True,True,True,True
MSI,54990,Intel,5,2019.0,2.5,6.0,True,256.0,8,4.0,15.6,2073600.0,1.86,True,True,True,True
DELL,64990,Intel,5,2019.0,4.2,4.0,True,512.0,8,2.0,15.6,2073600.0,1.8,False,True,False,True
DELL,68499,Intel,5,2019.0,,4.0,True,512.0,8,4.0,15.6,2073600.0,2.3,False,True,False,True
Lenovo,53990,Intel,5,2020.0,2.4,4.0,True,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
Lenovo,43790,Intel,3,2020.0,3.0,2.0,True,256.0,8,,14,2073600.0,1.41,True,True,True,True
ASUS,58990,AMD,5,,2.1,6.0,True,512.0,8,,14,2073600.0,1.40,True,True,True,True
Lenovo,59990,AMD,7,,1.8,8.0,True,512.0,8,,14,2073600.0,1.39,True,True,True,True
HP,75990,AMD,7,,2.9,8.0,True,256.0,16,4.0,15.6,2073600.0,2.19,True,True,True,True
ASUS,89990,Intel,5,2020.0,2.7,6.0,True,512.0,16,6.0,15.6,2073600.0,2.3,True,True,True,True
ASUS,58990,AMD,5,,2.1,6.0,True,512.0,8,,14,2073600.0,1.40,True,True,True,True
Lenovo,57990,Intel,5,2020.0,2.4,4.0,True,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
Lenovo,155411,Intel,5,2019.0,1.6,4.0,True,512.0,16,,14,2073600.0,1.55,True,True,True,True
Lenovo,81999,Intel,5,2020.0,2.4,4.0,True,512.0,16,,14,2073600.0,1.36,True,True,True,True
Lenovo,96990,Intel,7,2020.0,2.8,4.0,True,1024.0,16,,14,2073600.0,1.36,True,True,True,True
Lenovo,48490,Intel,5,2020.0,2.4,4.0,True,256.0,8,,15.6,2073600.0,1.65,True,True,True,True
ASUS,110400,AMD,7,2021.0,3.2,8.0,True,1024.0,8,4.0,14,2073600.0,1.60,True,True,True,True
Lenovo,84086,Intel,5,2020.0,2.4,4.0,True,512.0,8,2.0,15.6,2073600.0,1.7,False,True,False,True
Lenovo,67990,Intel,5,2020.0,2.4,,True,512.0,8,,15.6,2073600.0,1.7,False,True,False,True
HP,46498,Intel,3,2020.0,3.0,2.0,True,512.0,8,,15.6,1049088.0,1.74,True,True,True,True
Lenovo,53990,Intel,5,2019.0,2.50,4.0,True,512.0,8,4.0,15.6,2073600.0,2.2,True,True,True,True
Lenovo,72199,Intel,5,,2.40,4.0,True,256.0,8,4.0,15.6,2073600.0,2.3,True,True,True,True
ASUS,77990,Intel,7,2020.0,2.8,4.0,True,512.0,8,,14,2073600.0,1.40,True,True,True,True
Lenovo,65990,Intel,5,2020.0,2.4,,True,512.0,8,,15.6,2073600.0,1.7,False,True,False,True
Lenovo,77990,Intel,5,2020.0,2.4,4.0,True,512.0,16,,15.6,2073600.0,1.7,False,True,False,True
Lenovo,125394,Intel,5,2019.0,1.6,4.0,True,512.0,8,,14,2073600.0,1.55,True,True,True,True
ASUS,62790,AMD,5,,2.1,6.0,True,256.0,8,,17.3,2073600.0,2.30,True,True,True,True
ASUS,102990,Intel,7,2020.0,2.8,4.0,True,1024.0,16,,13.3,2073600.0,1.14,True,True,True,True
Lenovo,27990,AMD,1,,2.3,2.0,False,1024.0,4,,15.6,1049088.0,1.85,True,True,True,True
Lenovo,27890,AMD,1,,2.4,2.0,False,1024.0,4,,15.6,2073600.0,1.85,True,True,True,True
DELL,114690,Intel,5,2020.0,1,4.0,True,512.0,16,,13.3,2073600.0,1.16,True,True,True,True
ASUS,34990,Intel,3,2020.0,3.0,2.0,True,256.0,4,,14,2073600.0,1.55,True,True,True,True
DELL,61990,Intel,5,2020.0,2.4,4.0,True,256.0,8,,14,2073600.0,1.58,True,True,True,True
DELL,36057,Intel,3,2019.0,1.2,2.0,True,256.0,4,,14,2073600.0,1.58,True,True,True,True
Lenovo,68999,Intel,5,2019.0,2.50,4.0,True,256.0,8,4.0,15.6,2073600.0,2.2,True,True,True,True
Lenovo,63990,AMD,5,,3.0,6.0,True,256.0,8,4.0,15.6,2073600.0,2.2,True,True,True,True
Lenovo,56990,Intel,5,2020.0,2.4,4.0,True,512.0,8,,14,2073600.0,1.39,True,True,True,True
Lenovo,67990,AMD,7,,1.8,8.0,True,512.0,16,,15.6,2073600.0,1.66,True,True,True,True
Lenovo,27990,AMD,1,,2.3,2.0,False,1024.0,4,,15.6,1049088.0,1.85,True,True,True,True
ASUS,65990,Intel,5,2019.0,2.5,4.0,True,512.0,8,4.0,15.6,2073600.0,2.3,True,True,True,True
DELL,43126,Intel,3,2020.0,1.7,2.0,True,256.0,4,,14,2073600.0,1.58,True,True,True,True
acer,54990,Intel,5,2019.0,2.4,,True,512.0,8,4.0,15.6,2073600.0,2.15,True,True,True,True
ASUS,92590,Intel,7,2019.0,2.2,8.0,True,1024.0,16,4.0,15.6,2073600.0,2.30,True,True,True,False
ASUS,84500,AMD,5,2020.0,3.0,6.0,True,512.0,8,4.0,14,2073600.0,1.60,True,True,True,True
ASUS,62990,AMD,5,,2.1,6.0,True,512.0,8,,14,2073600.0,1.50,True,True,True,True
MSI,75990,Intel,5,2019.0,2.5,6.0,True,512.0,16,6.0,15.6,2073600.0,1.86,True,True,True,True
ASUS,77990,AMD,5,2021.0,2.1,6.0,True,512.0,8,,14,2073600.0,1.22,True,True,True,True
DELL,64290,Intel,5,2020.0,2.6,4.0,True,512.0,8,,14,2073600.0,1.5,True,True,True,True
DELL,72990,Intel,5,2020.0,2.4,4.0,True,512.0,8,,14,2073600.0,1.56,True,True,True,True
DELL,67999,Intel,5,2020.0,2.4,4.0,True,256.0,8,2.0,15.6,2073600.0,1.83,True,True,True,True
DELL,55990,Intel,5,2020.0,2.4,4.0,True,256.0,4,,14.9,2073600.0,1.83,True,True,True,True
ASUS,88990,Intel,5,2020.0,2.6,4.0,True,512.0,16,6.0,15.6,2073600.0,2.,True,True,True,True
DELL,40490,Intel,3,2019.0,1.2,2.0,True,256.0,8,,15.6,2073600.0,1.83,True,True,True,True
DELL,44999,Intel,3,2020.0,1.7,2.0,False,1024.0,8,,15.6,2073600.0,1.83,True,True,True,True
HP,44390,Intel,3,2020.0,4.10,2.0,True,256.0,8,,14,1049088.0,1.46,True,True,True,True
Lenovo,102999,Intel,7,2020.0,,,True,512.0,16,,14,2073600.0,,False,True,False,False
Lenovo,109990,Intel,7,2020.0,2.8,4.0,True,1024.0,16,,13.3,4096000.0,0.966,True,True,True,True
DELL,94990,Intel,5,2019.0,,,True,512.0,8,,13.3,2073600.0,,False,True,False,False
DELL,42990,Intel,3,2020.0,,,False,1024.0,8,,15.6,2073600.0,,False,True,False,False
MSI,67490,Intel,7,2019.0,2.6,,True,256.0,8,4.0,15.6,2073600.0,1.86,True,True,True,True
HP,37999,Intel,3,2020.0,4.1,2.0,True,256.0,8,,14,2073600.0,1.46,True,True,True,True
acer,94990,AMD,7,,3.2,8.0,True,256.0,16,6.0,15.6,2073600.0,2.4,True,True,True,True
ASUS,136990,Intel,7,2020.0,2.8,4.0,True,1024.0,16,2.0,14,2073600.0,1.62,True,True,True,True
ASUS,77990,Intel,5,2019.0,2.5,,True,1024.0,8,4.0,15.6,2073600.0,2.30,True,True,True,False
DELL,62990,Intel,3,2020.0,1.7,2.0,True,512.0,8,,14,2073600.0,1.56,True,True,True,True
MSI,80490,Intel,5,2020.0,2.4,,True,512.0,16,,14,2073600.0,1.29,True,True,True,True
HP,51490,AMD,5,,4.0,6.0,True,512.0,8,,15.6,2073600.0,1.69,True,True,True,True
ASUS,99990,AMD,7,,2.8,8.0,True,1024.0,16,4.0,13.4,2304000.0,1.30,True,True,True,True
MSI,70990,Intel,7,2020.0,1.2,,True,512.0,8,,14,2073600.0,1.3,True,True,True,True
ASUS,119990,AMD,9,,3,8.0,True,1024.0,16,4.0,13.4,9216000.0,1.30,True,True,True,True
ASUS,129990,AMD,9,,3,8.0,True,1024.0,32,4.0,13.4,9216000.0,1.30,True,True,True,True
Lenovo,65990,Intel,5,2020.0,2.4,,True,512.0,8,,15.6,2073600.0,1.7,False,True,False,True
DELL,76499,Intel,5,2020.0,4.40,4.0,True,512.0,8,2.0,15.6,2073600.0,1.65,True,True,True,True
ASUS,79990,Intel,5,2020.0,2.4,4.0,True,512.0,8,,13.3,2073600.0,1.30,True,True,True,True
ASUS,33990,Intel,3,2019.0,1.2,2.0,False,1024.0,4,,15.6,1049088.0,1.80,True,True,True,True
ASUS,59990,Intel,5,2019.0,2.5,4.0,True,512.0,8,4.0,15.6,2073600.0,2.3,True,True,True,True
ASUS,54990,Intel,5,,2.4,4.0,True,512.0,8,4.0,15.6,2073600.0,2.14,True,True,True,True
ASUS,87490,Intel,5,2020.0,3.1,4.0,True,512.0,16,6.0,15.6,2073600.0,2,True,True,True,False
MSI,132490,Intel,7,2019.0,2.6,,True,256.0,16,6.0,15.6,2073600.0,2.33,True,True,True,True
ASUS,32990,AMD,3,,2.6,2.0,True,256.0,4,,15.6,2073600.0,1.80,True,True,True,True
HP,58498,Intel,5,2020.0,4.2,4.0,True,512.0,8,,14,2073600.0,1.46,True,True,True,True
acer,54990,Intel,5,2020.0,,,True,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
DELL,39990,AMD,3,,2.3,2.0,False,1024.0,8,,15.6,2073600.0,1.83,True,True,True,True
acer,60990,AMD,5,,3,6.0,True,256.0,8,4.0,15.6,2073600.0,2.3,True,True,True,True
DELL,40990,Intel,3,2020.0,1.7,2.0,False,1024.0,8,,14,2073600.0,1.58,True,True,True,True
HP,51900,AMD,5,,4.0,6.0,True,512.0,8,,14,2073600.0,1.46,True,True,True,True
DELL,55690,Intel,5,2020.0,2.4,4.0,True,512.0,8,2.0,14,2073600.0,1.58,True,True,True,True
HP,60990,Intel,5,2020.0,4.20,4.0,True,512.0,8,2.0,15.6,2073600.0,1.75,True,True,True,True
acer,57990,AMD,7,,,8.0,True,512.0,8,,15.6,2073600.0,1.76,True,True,True,True
acer,49990,AMD,5,,,6.0,True,512.0,8,,15.6,2073600.0,1.76,True,True,True,True
acer,42990,Intel,7,,,,False,1024.0,8,,14,1049088.0,1.8,True,True,True,True
ASUS,114990,Intel,5,2020.0,2.4,4.0,True,512.0,16,2.0,14,2073600.0,1.62,True,True,True,True
HP,53990,AMD,5,,2.1,4.0,True,512.0,8,,15.6,2073600.0,1.69,True,True,True,True
HP,63500,Intel,5,2020.0,4.2,4.0,True,512.0,8,,14,1049088.0,1.46,True,True,True,True
ASUS,101990,Intel,5,2020.0,2.4,4.0,True,512.0,8,,14,2073600.0,1.62,True,True,True,True
ASUS,75100,AMD,5,,2.1,6.0,True,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,46990,Intel,3,2020.0,3.0,2.0,True,512.0,8,,14,2073600.0,1.4,False,True,True,True
ASUS,48999,AMD,5,,2.1,6.0,True,512.0,8,,15.6,2073600.0,1.80,True,True,True,True
acer,99990,Intel,7,2019.0,,,True,256.0,16,6.0,15.6,2073600.0,2.3,True,True,True,True
DELL,43000,Intel,3,2019.0,1.2,2.0,False,1024.0,8,,15.6,2073600.0,1.83,True,True,True,True
ASUS,79990,Intel,5,2020.0,4.20,4.0,True,512.0,8,,13.3,2073600.0,1.30,True,True,True,True
Lenovo,44990,Intel,3,2020.0,3.0,,True,256.0,4,,15.6,2073600.0,1.7,False,True,False,True
Lenovo,66490,Intel,5,2020.0,2.4,,True,512.0,8,,15.6,2073600.0,1.7,False,True,False,True
Lenovo,122488,Intel,7,2020.0,2.80,4.0,True,1024.0,16,,13.3,2073600.0,0.996,True,True,True,True
acer,94990,AMD,5,,,6.0,True,256.0,16,6.0,15.6,2073600.0,2.4,True,True,True,True
DELL,58990,Intel,5,2020.0,,,False,1024.0,8,,14,2073600.0,,False,True,False,False
Lenovo,58999,Intel,5,2019.0,,,True,256.0,8,,14,2073600.0,,False,True,False,False
Lenovo,265998,Intel,9,2019.0,,,True,1024.0,16,8.0,15.6,2073600.0,,False,True,False,False
HP,45900,Intel,3,2020.0,4.1,2.0,True,256.0,8,,15.6,2073600.0,1.69,True,True,True,True
Lenovo,55999,Intel,5,,,,False,1024.0,4,2.0,14,2073600.0,,False,True,False,False
Lenovo,79990,AMD,7,,2,8.0,True,512.0,16,,13.3,2073600.0,1.32,True,True,True,True
Lenovo,81990,Intel,7,2020.0,2.8,4.0,True,512.0,16,,14,2073600.0,1.5,True,True,True,True
MSI,56490,Intel,5,2019.0,1.6,4.0,True,512.0,8,,14,2073600.0,1.3,True,True,True,True
HP,43690,Intel,3,2020.0,3.5,2.0,False,1024.0,8,,15.6,2073600.0,1.77,True,True,True,True
HP,37990,Intel,3,2020.0,4.1,2.0,True,256.0,8,,14,2073600.0,1.46,True,True,True,True
ASUS,32490,AMD,3,,2.6,2.0,True,256.0,4,,15.6,2073600.0,1.80,False,True,True,True
Lenovo,82000,AMD,7,,2.9,8.0,True,512.0,8,4.0,15.6,2073600.0,2.2,True,True,True,True
ASUS,82990,Intel,5,2019.0,2.5,4.0,True,512.0,16,6.0,15.6,2073600.0,2.30,True,True,True,True
HP,44800,Intel,3,2020.0,4.1,2.0,True,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
HP,74990,Intel,5,2020.0,4.2,4.0,True,512.0,16,2.0,14,2073600.0,1.41,True,True,True,True
HP,61000,Intel,5,2020.0,4.2,4.0,True,512.0,8,,15.6,2073600.0,1.69,True,True,True,True
HP,48900,Intel,3,2020.0,4.1,2.0,True,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
HP,60390,Intel,5,2020.0,4.20,4.0,True,512.0,8,,15.6,2073600.0,1.69,True,True,True,True
Lenovo,57899,Intel,3,2020.0,1.2,2.0,True,512.0,8,,14,2073600.0,1.5,True,True,True,True
Lenovo,53990,Intel,3,2020.0,3.0,2.0,True,512.0,8,,14,2073600.0,1.5,True,True,True,False
acer,54990,AMD,5,,2.1,6.0,True,512.0,8,4.0,15.6,2073600.0,2.15,True,True,True,True
Lenovo,51990,Intel,3,2020.0,4.10,2.0,True,256.0,8,,14,2073600.0,1.5,True,True,True,True
HP,55490,Intel,3,2020.0,4.10,2.0,True,512.0,8,,14,2073600.0,1.61,True,True,True,True
Lenovo,60870,Intel,5,2019.0,1.6,4.0,True,256.0,8,2.0,15.6,2073600.0,1.8,True,True,True,True
lenovo,168998,Intel,7,2020.0,3,4.0,True,1024.0,16,,14,8294400.0,1.44,True,True,True,True
HP,94000,Intel,5,2020.0,,,True,512.0,8,,13.3,1049088.0,,False,True,False,False
DELL,42090,Intel,3,2019.0,,,False,1024.0,8,,14.96,2138400.0,,False,True,False,False
lenovo,99990,Intel,7,2020.0,2.8,4.0,True,512.0,16,,14,2073600.0,1.43,True,True,True,True
Lenovo,64390,Intel,5,,2.4,4.0,True,256.0,8,4.0,15.6,2073600.0,2.3,True,True,True,True
DELL,51990,Intel,5,2020.0,4.20,4.0,False,1024.0,8,,14,2073600.0,1.58,True,True,True,True
DELL,39490,Intel,3,2019.0,1.2,2.0,True,256.0,4,,15,2073600.0,1.83,True,True,True,True
DELL,37990,Intel,3,2019.0,1.2,2.0,True,256.0,8,,14,2073600.0,1.58,True,True,True,True
Mi,59990,Intel,7,2019.0,1.8,4.0,True,512.0,8,2.0,14,2073600.0,1.35,True,True,True,False
ASUS,63990,Intel,5,2019.0,2.5,4.0,True,512.0,8,4.0,15.6,2073600.0,2.30,True,True,True,True
HP,54490,Intel,5,2020.0,4.20,4.0,False,1024.0,8,2.0,15.6,2073600.0,1.77,True,True,True,True
HP,53990,Intel,3,2020.0,4.10,2.0,True,256.0,8,,14,2073600.0,1.61,True,True,True,True
DELL,40990,Intel,3,2019.0,1.2,2.0,False,1024.0,8,,14,2073600.0,1.58,True,True,True,True
HP,41490,AMD,3,,2.6,2.0,True,256.0,8,,15.6,2073600.0,1.82,True,True,True,True
ASUS,44990,Intel,5,2019.0,1,4.0,False,1024.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,40090,Intel,3,2019.0,1.2,2.0,False,1024.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,50990,Intel,5,2019.0,1,4.0,True,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,73990,Intel,5,2020.0,4.20,4.0,True,512.0,8,4.0,14,2073600.0,1.50,True,True,True,True
MSI,39990,Intel,3,2019.0,2.1,2.0,True,256.0,8,,14,2073600.0,1.3,True,True,True,True
HP,44990,Intel,3,2020.0,4.10,2.0,False,1024.0,8,,15.6,2073600.0,1.77,True,True,True,True
MSI,47490,Intel,3,2019.0,2.1,2.0,True,512.0,8,,14,2073600.0,1.3,True,True,True,True
MSI,154990,Intel,7,2020.0,4.80,4.0,True,1024.0,16,4.0,15.6,2073600.0,1.79,True,True,True,True
DELL,68290,Intel,5,2020.0,2.4,4.0,True,512.0,8,,14,2073600.0,1.72,True,True,True,True
DELL,58800,Intel,3,2020.0,3,2.0,True,512.0,4,,14,2073600.0,1.72,True,True,True,True
DELL,115990,Intel,5,2020.0,4.20,4.0,True,512.0,8,,13.3,2304000.0,1.2,True,True,True,True
Lenovo,62490,AMD,5,,3,6.0,True,256.0,8,4.0,15.6,2073600.0,2.2,True,True,True,True
DELL,56992,Intel,5,,1.6,4.0,True,256.0,8,2.0,15.6,2073600.0,2.2,True,True,True,True
HP,39990,Intel,3,2020.0,4.10,2.0,False,1024.0,8,,15.6,2073600.0,1.77,True,True,True,True
Vaio,62890,Intel,5,,1.6,4.0,True,512.0,8,,14,2073600.0,1.35,True,True,True,True
DELL,86990,Intel,5,2020.0,4.20,4.0,True,512.0,8,2.0,14.5,4096000.0,1.35,True,True,True,True
acer,159990,Intel,7,2019.0,2.6,6.0,True,2048.0,16,8.0,15.6,2073600.0,2.1,True,True,True,True
Lenovo,75999,AMD,5,,3,6.0,True,512.0,8,4.0,15.6,2073600.0,2.2,True,True,True,True
Lenovo,50001,Intel,5,2019.0,1,4.0,True,512.0,8,,15.6,2073600.0,1.85,True,True,True,True
acer,45990,Intel,5,2019.0,1,4.0,False,1024.0,8,2.0,15.6,2073600.0,1.9,True,True,True,True
ASUS,41990,Intel,3,2020.0,4.10,2.0,True,256.0,4,,14,2073600.0,1.40,True,True,True,True
ASUS,59990,Intel,5,2020.0,4.20,4.0,True,512.0,8,,14,2073600.0,1.40,True,True,True,True
Vaio,57990,AMD,7,,2.3,4.0,True,512.0,8,,15.6,2073600.0,1.77,True,True,True,True
Vaio,49590,AMD,5,,2.1,4.0,True,512.0,8,,15.6,2073600.0,1.77,True,True,True,True
Vaio,56990,AMD,7,,2.3,4.0,True,512.0,8,,15.6,2073600.0,1.77,True,True,True,True
Vaio,50990,AMD,5,,2.1,4.0,True,512.0,8,,15.6,2073600.0,1.77,True,True,True,True
Lenovo,54990,AMD,7,,2.0,8.0,True,512.0,8,,14,2073600.0,1.39,True,True,True,True
acer,51990,AMD,5,,2.1,4.0,True,512.0,8,4.0,15.6,2073600.0,2.15,True,True,True,True
acer,51990,AMD,5,,2.1,4.0,True,512.0,8,4.0,15.6,2073600.0,2.15,True,True,True,True
acer,93190,Intel,7,2020.0,4.70,4.0,True,1024.0,16,,14,2073600.0,1.05,True,True,True,True
Lenovo,65990,Intel,5,2019.0,1.6,4.0,True,512.0,8,,13.6,2073600.0,1.35,True,True,True,True
Lenovo,60990,Intel,5,2019.0,1.0,4.0,True,512.0,8,2.0,14,2073600.0,1.60,True,True,True,True
DELL,42490,Intel,3,2019.0,1.2,2.0,False,1024.0,8,,15.6,2073600.0,1.83,True,True,True,True
acer,150490,Intel,7,2019.0,2.2,8.0,True,2048.0,16,8.0,15.6,2073600.0,2.5,True,True,True,True
Lenovo,97699,Intel,7,2019.0,,,True,256.0,8,4.0,15.6,2073600.0,,False,True,False,False
DELL,72000,Intel,5,2019.0,,,True,512.0,8,,14,2073600.0,1.8,False,True,False,False
Lenovo,30990,Intel,3,,2.3,2.0,False,1024.0,4,,15.6,2073600.0,1.85,True,True,True,True
Lenovo,244801,Intel,7,,1.9,4.0,True,512.0,16,2.0,14,2073600.0,1.55,True,True,True,True
Lenovo,272000,Intel,7,,2.6,6.0,True,1024.0,16,4.0,15.6,2073600.0,2.5,True,True,True,True
HP,48490,Intel,5,2019.0,,,False,1024.0,8,,15.6,1049088.0,,False,True,False,False
Lenovo,50100,Intel,5,,,,False,1024.0,4,,14,2073600.0,,False,True,False,False
ASUS,86990,Intel,5,2019.0,1.6,4.0,True,512.0,8,2.0,14,2073600.0,1.60,True,True,True,True
Lenovo,58999,Intel,5,2019.0,1,4.0,True,256.0,8,,14,2073600.0,1.6,True,True,True,True
Mi,54999,Intel,5,2019.0,1.6,4.0,True,512.0,8,2.0,14,2073600.0,1.35,True,True,True,False
ASUS,53690,Intel,5,,1.6,4.0,True,512.0,8,,14,2073600.0,1.5,True,True,True,True
Lenovo,142990,Intel,7,2019.0,1.3,4.0,True,1024.0,16,,14,8294400.0,1.25,True,True,True,True
Lenovo,214760,Intel,7,2019.0,1.8,4.0,True,512.0,16,,14,3686400.0,1.09,True,True,True,True
Nokia,53990,Intel,5,2019.0,1.6,4.0,True,512.0,8,,14,2073600.0,1.1,True,True,True,True
HP,239759,Intel,7,2019.0,1.2,4.0,True,512.0,16,,13.3,2073600.0,1.49,True,True,True,True
HP,85555,AMD,5,,2.375,6.0,True,512.0,8,,13.3,2073600.0,1.32,True,True,True,True
HP,26990,Intel,1,,1.1,2.0,False,,4,,14,1049088.0,1.46,True,True,True,True
Lenovo,44590,Intel,3,2019.0,1,2.0,False,1024.0,4,,14,1049088.0,1.6,True,True,True,True
